ayah_id,surah_number,ayah_number,ayah_key,issue_type,severity,rule_code,word_index,word,reason,detail,raw_issue
91,2,85,2:85,unlocatable_rule,error,idgham_bighunnah,30,يَّفْعَلُ,,,"{""rule_code"": ""idgham_bighunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""يَّفْعَلُ"", ""word_index"": 30}"
91,2,85,2:85,unlocatable_rule,error,ikhfa_haqiqi,33,اِلَّا,,,"{""rule_code"": ""ikhfa_haqiqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اِلَّا"", ""word_index"": 33}"
91,2,85,2:85,unlocatable_rule,error,izhar_syafawi,33,اِلَّا,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اِلَّا"", ""word_index"": 33}"
91,2,85,2:85,unlocatable_rule,error,mad_asli,34,خِزْيٌ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""خِزْيٌ"", ""word_index"": 34}"
91,2,85,2:85,unlocatable_rule,error,ikhfa_haqiqi,35,فِى,,,"{""rule_code"": ""ikhfa_haqiqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""فِى"", ""word_index"": 35}"
91,2,85,2:85,suppressed_legacy_false_positive,warning,mad_lin,37,الدُّنْيَا ۚوَيَوْمَ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""الدُّنْيَا ۚوَيَوْمَ"", ""word_index"": 37}"
91,2,85,2:85,unlocatable_rule,error,idgham_bighunnah,38,الْقِيٰمَةِ,,,"{""rule_code"": ""idgham_bighunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""الْقِيٰمَةِ"", ""word_index"": 38}"
91,2,85,2:85,suppressed_legacy_false_positive,warning,mad_lin,39,يُرَدُّوْنَ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""يُرَدُّوْنَ"", ""word_index"": 39}"
91,2,85,2:85,unlocatable_rule,error,mad_lazim_mukhaffaf,41,اَشَدِّ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَشَدِّ"", ""word_index"": 41}"
91,2,85,2:85,unlocatable_rule,error,tafkhim_ra,41,اَشَدِّ,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَشَدِّ"", ""word_index"": 41}"
91,2,85,2:85,unlocatable_rule,error,tarqiq_lam_jalalah,46,عَمَّا,,,"{""rule_code"": ""tarqiq_lam_jalalah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""عَمَّا"", ""word_index"": 46}"
91,2,85,2:85,invalid_word_index,error,,48,عَمَّا,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""عَمَّا"", ""word_index"": 48}"
91,2,85,2:85,invalid_word_index,error,,49,تَعْمَلُوْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""تَعْمَلُوْنَ"", ""word_index"": 49}"
91,2,85,2:85,abnormal_annotation_count,warning,,,,,annotation_count=53 melebihi threshold=40,"{""detail"": ""annotation_count=53 melebihi threshold=40"", ""severity"": ""warning"", ""type"": ""abnormal_annotation_count""}"
92,2,86,2:86,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,2,اشْتَرَوُا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اشْتَرَوُا"", ""word_index"": 2}"
92,2,86,2:86,suppressed_legacy_false_positive,warning,mad_lin,3,الْحَيٰوةَ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""الْحَيٰوةَ"", ""word_index"": 3}"
92,2,86,2:86,unlocatable_rule,error,mad_asli,7,يُخَفَّفُ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""يُخَفَّفُ"", ""word_index"": 7}"
92,2,86,2:86,unlocatable_rule,error,izhar_halqi,9,الْعَذَابُ,,,"{""rule_code"": ""izhar_halqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""الْعَذَابُ"", ""word_index"": 9}"
92,2,86,2:86,unlocatable_rule,error,alif_lam_qamariah,10,وَلَا,,,"{""rule_code"": ""alif_lam_qamariah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""وَلَا"", ""word_index"": 10}"
92,2,86,2:86,unlocatable_rule,error,mad_asli,11,هُمْ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""هُمْ"", ""word_index"": 11}"
92,2,86,2:86,unlocatable_rule,error,izhar_syafawi,12,يُنْصَرُوْنَ,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""يُنْصَرُوْنَ"", ""word_index"": 12}"
92,2,86,2:86,invalid_word_index,error,,13,يُنْصَرُوْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""يُنْصَرُوْنَ"", ""word_index"": 13}"
93,2,87,2:87,suppressed_legacy_false_positive,warning,qalqalah_kubra,0,وَلَقَدْ,qalqalah_kubra_requires_final_waqf,,"{""reason"": ""qalqalah_kubra_requires_final_waqf"", ""rule_code"": ""qalqalah_kubra"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَلَقَدْ"", ""word_index"": 0}"
93,2,87,2:87,suppressed_legacy_false_positive,warning,mad_lin,1,اٰتَيْنَا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اٰتَيْنَا"", ""word_index"": 1}"
93,2,87,2:87,suppressed_legacy_false_positive,warning,mad_lin,4,وَقَفَّيْنَا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَقَفَّيْنَا"", ""word_index"": 4}"
93,2,87,2:87,suppressed_legacy_false_positive,warning,mad_lin,9,عِيْسَى,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عِيْسَى"", ""word_index"": 9}"
93,2,87,2:87,unlocatable_rule,error,mad_lazim_mukhaffaf,10,ابْنَ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""ابْنَ"", ""word_index"": 10}"
93,2,87,2:87,unlocatable_rule,error,qalqalah_sugra,11,مَرْيَمَ,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""مَرْيَمَ"", ""word_index"": 11}"
93,2,87,2:87,unlocatable_rule,error,tafkhim_ra,12,الْبَيِّنٰتِ,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""الْبَيِّنٰتِ"", ""word_index"": 12}"
93,2,87,2:87,unlocatable_rule,error,alif_lam_qamariah,13,وَاَيَّدْنٰهُ,,,"{""rule_code"": ""alif_lam_qamariah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""وَاَيَّدْنٰهُ"", ""word_index"": 13}"
93,2,87,2:87,unlocatable_rule,error,qalqalah_sugra,14,بِرُوْحِ,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""بِرُوْحِ"", ""word_index"": 14}"
93,2,87,2:87,unlocatable_rule,error,mad_lazim_mukhaffaf,15,الْقُدُسِۗ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""الْقُدُسِۗ"", ""word_index"": 15}"
93,2,87,2:87,unlocatable_rule,error,tafkhim_ra,15,الْقُدُسِۗ,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""الْقُدُسِۗ"", ""word_index"": 15}"
93,2,87,2:87,unlocatable_rule,error,alif_lam_qamariah,16,اَفَكُلَّمَا,,,"{""rule_code"": ""alif_lam_qamariah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَفَكُلَّمَا"", ""word_index"": 16}"
93,2,87,2:87,unlocatable_rule,error,izhar_syafawi,18,رَسُوْلٌۢ,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""رَسُوْلٌۢ"", ""word_index"": 18}"
93,2,87,2:87,unlocatable_rule,error,iqlab,19,بِمَا,,,"{""rule_code"": ""iqlab"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""بِمَا"", ""word_index"": 19}"
93,2,87,2:87,unlocatable_rule,error,tafkhim_ra,19,بِمَا,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""بِمَا"", ""word_index"": 19}"
93,2,87,2:87,unlocatable_rule,error,ikhfa_haqiqi,23,اسْتَكْبَرْتُمْ ۚ,,,"{""rule_code"": ""ikhfa_haqiqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اسْتَكْبَرْتُمْ ۚ"", ""word_index"": 23}"
93,2,87,2:87,unlocatable_rule,error,qalqalah_sugra,26,وَفَرِيْقًا,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""وَفَرِيْقًا"", ""word_index"": 26}"
93,2,87,2:87,unlocatable_rule,error,izhar_syafawi,27,تَقْتُلُوْنَ,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""تَقْتُلُوْنَ"", ""word_index"": 27}"
93,2,87,2:87,invalid_word_index,error,,28,وَفَرِيْقًا,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""وَفَرِيْقًا"", ""word_index"": 28}"
93,2,87,2:87,invalid_word_index,error,,29,تَقْتُلُوْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""تَقْتُلُوْنَ"", ""word_index"": 29}"
94,2,88,2:88,suppressed_legacy_false_positive,warning,mad_silah_qasirah,5,اللّٰهُ,ha_in_lafzul_jalalah_is_not_ha_dhamir,,"{""reason"": ""ha_in_lafzul_jalalah_is_not_ha_dhamir"", ""rule_code"": ""mad_silah_qasirah"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اللّٰهُ"", ""word_index"": 5}"
