ayah_id,surah_number,ayah_number,annotation_count,provisional_count,emitted_rule_codes,issue_count,exception
3485,31,26,6,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
3486,31,27,4,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
3487,31,28,2,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
3488,31,29,10,4,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,4,
3489,31,30,6,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
3490,31,31,4,1,alif_lam_qamariyyah|lam_jalalah_tarqiq,1,
3491,31,32,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,3,
3492,31,33,8,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,2,
3493,31,34,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
6219,32,1,1,1,alif_lam_qamariyyah,1,
3494,32,2,2,0,alif_lam_qamariyyah,0,
3495,32,3,1,0,alif_lam_qamariyyah,0,
3496,32,4,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3497,32,5,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3498,32,6,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3499,32,7,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3500,32,8,0,0,,0,
3501,32,9,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3502,32,10,1,0,alif_lam_qamariyyah,0,
3503,32,11,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3504,32,12,1,0,alif_lam_qamariyyah,0,
3505,32,13,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3506,32,14,1,0,alif_lam_qamariyyah,0,
3507,32,15,1,1,alif_lam_shamsiyyah,1,
3508,32,16,1,0,alif_lam_qamariyyah,0,
3509,32,17,0,0,,0,
3510,32,18,0,0,,0,
3511,32,19,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3512,32,20,4,2,alif_lam_shamsiyyah,2,
3513,32,21,4,0,alif_lam_qamariyyah,0,
3514,32,22,1,0,alif_lam_qamariyyah,0,
3515,32,23,1,0,alif_lam_qamariyyah,0,
3516,32,24,0,0,,0,
3517,32,25,1,0,alif_lam_qamariyyah,0,
3518,32,26,1,0,alif_lam_qamariyyah,0,
3519,32,27,4,1,alif_lam_qamariyyah,1,
3520,32,28,1,0,alif_lam_qamariyyah,0,
3521,32,29,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3522,32,30,0,0,,0,
3523,33,1,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
3524,33,2,2,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
3525,33,3,1,0,lam_jalalah_tarqiq,1,
3526,33,4,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3527,33,5,3,0,alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3528,33,6,9,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,2,
3529,33,7,1,0,alif_lam_shamsiyyah,0,
3530,33,8,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3531,33,9,3,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3532,33,10,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
3533,33,11,1,0,alif_lam_qamariyyah,0,
3534,33,12,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
3535,33,13,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3536,33,14,2,1,alif_lam_qamariyyah,1,
3537,33,15,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
3538,33,16,4,1,alif_lam_qamariyyah,1,
3539,33,17,3,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
3540,33,18,6,2,alif_lam_qamariyyah|lam_jalalah_tafkhim,2,
3541,33,19,8,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,4,
3542,33,20,4,1,alif_lam_qamariyyah,1,
3543,33,21,4,0,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
3544,33,22,5,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
3545,33,23,1,0,alif_lam_qamariyyah,1,
3546,33,24,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3547,33,25,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
3548,33,26,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3549,33,27,1,0,lam_jalalah_tafkhim,0,
3550,33,28,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3551,33,29,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3552,33,30,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3553,33,31,1,0,lam_jalalah_tarqiq,0,
3554,33,32,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3555,33,33,8,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3556,33,34,3,0,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
3557,33,35,22,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3558,33,36,2,0,alif_lam_qamariyyah|lam_jalalah_tarqiq,1,
3559,33,37,8,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
3560,33,38,5,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3561,33,39,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,2,
3562,33,40,3,0,alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3563,33,41,1,1,alif_lam_shamsiyyah,2,
3564,33,42,0,0,,0,
3565,33,43,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3566,33,44,0,0,,0,
3567,33,45,1,0,alif_lam_shamsiyyah,0,
3568,33,46,1,1,alif_lam_qamariyyah,2,
3569,33,47,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
3570,33,48,3,0,alif_lam_qamariyyah|lam_jalalah_tarqiq,1,
3571,33,49,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3572,33,50,8,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
3573,33,51,3,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
3574,33,52,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3575,33,53,9,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
3576,33,54,1,0,lam_jalalah_tafkhim,0,
3577,33,55,2,0,lam_jalalah_tafkhim,0,
3578,33,56,3,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3579,33,57,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3580,33,58,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3581,33,59,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3582,33,60,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3583,33,61,0,0,,0,
3584,33,62,3,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
3585,33,63,4,0,alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3586,33,64,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
3587,33,65,0,0,,0,
3588,33,66,3,0,alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3589,33,67,1,0,alif_lam_shamsiyyah,0,
3590,33,68,2,0,alif_lam_qamariyyah,0,
3591,33,69,4,2,alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
3592,33,70,1,1,alif_lam_shamsiyyah,2,
3593,33,71,1,0,lam_jalalah_tarqiq,0,
3594,33,72,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3595,33,73,9,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
3596,34,1,9,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
3597,34,2,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3598,34,3,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3599,34,4,2,1,alif_lam_shamsiyyah,1,
3600,34,5,2,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3601,34,6,8,4,alif_lam_qamariyyah|alif_lam_shamsiyyah,4,
3602,34,7,1,1,alif_lam_shamsiyyah,1,
3603,34,8,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3604,34,9,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3605,34,10,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3606,34,11,1,0,alif_lam_shamsiyyah,0,
3607,34,12,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3608,34,13,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3609,34,14,7,1,alif_lam_qamariyyah,1,
3610,34,15,0,0,,0,
3611,34,16,1,0,alif_lam_qamariyyah,0,
3612,34,17,2,1,alif_lam_qamariyyah,1,
3613,34,18,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3614,34,19,0,0,,0,
3615,34,20,2,1,alif_lam_qamariyyah,1,
3616,34,21,2,1,alif_lam_qamariyyah,1,
3617,34,22,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
3618,34,23,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3619,34,24,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
3620,34,25,0,0,,0,
3621,34,26,3,0,alif_lam_qamariyyah,0,
3622,34,27,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3623,34,28,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3624,34,29,1,0,alif_lam_qamariyyah,0,
3625,34,30,0,0,,0,
3626,34,31,8,5,alif_lam_qamariyyah|alif_lam_shamsiyyah,5,
3627,34,32,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3628,34,33,10,5,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,5,
3629,34,34,1,1,alif_lam_qamariyyah,1,
3630,34,35,0,0,,0,
3631,34,36,2,0,alif_lam_shamsiyyah,0,
3632,34,37,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3633,34,38,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3634,34,39,2,0,alif_lam_shamsiyyah,0,
3635,34,40,1,0,alif_lam_qamariyyah,0,
3636,34,41,1,0,alif_lam_qamariyyah,0,
3637,34,42,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3638,34,43,5,4,alif_lam_qamariyyah|alif_lam_shamsiyyah,4,
3639,34,44,1,1,alif_lam_qamariyyah,1,
3640,34,45,1,1,alif_lam_shamsiyyah,1,
3641,34,46,2,1,alif_lam_qamariyyah|lam_jalalah_tarqiq,1,
3642,34,47,1,1,alif_lam_qamariyyah,2,
3643,34,48,2,0,alif_lam_qamariyyah,0,
3644,34,49,2,0,alif_lam_qamariyyah,0,
3645,34,50,1,1,alif_lam_qamariyyah,1,
3646,34,51,0,0,,0,
3647,34,52,1,0,alif_lam_shamsiyyah,0,
3648,34,53,1,0,alif_lam_qamariyyah,0,
3649,34,54,0,0,,0,
3650,35,1,7,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
3651,35,2,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
3652,35,3,7,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
3653,35,4,2,1,alif_lam_qamariyyah,2,
3654,35,5,6,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
3655,35,6,2,0,alif_lam_shamsiyyah,0,
3656,35,7,3,2,alif_lam_shamsiyyah,2,
3657,35,8,2,0,lam_jalalah_tafkhim,0,
3658,35,9,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
3659,35,10,10,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,2,
3660,35,11,3,2,alif_lam_qamariyyah|lam_jalalah_tafkhim,3,
3661,35,12,2,0,alif_lam_qamariyyah,0,
3662,35,13,9,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
3663,35,14,1,0,alif_lam_qamariyyah,0,
3664,35,15,6,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
3665,35,16,0,0,,0,
3666,35,17,0,0,,1,
3667,35,18,6,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,4,
3668,35,19,2,0,alif_lam_qamariyyah,0,
3669,35,20,2,0,alif_lam_shamsiyyah,0,
3670,35,21,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3671,35,22,4,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
3672,35,23,1,1,alif_lam_qamariyyah,1,
3673,35,24,2,1,alif_lam_qamariyyah,1,
3674,35,25,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3675,35,26,1,1,alif_lam_shamsiyyah,1,
3676,35,27,6,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3677,35,28,6,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3678,35,29,3,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3679,35,30,0,0,,0,
3680,35,31,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
3681,35,32,6,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
3682,35,33,0,0,,0,
3683,35,34,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
3684,35,35,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3685,35,36,1,1,alif_lam_shamsiyyah,1,
3686,35,37,3,1,alif_lam_shamsiyyah,1,
3687,35,38,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3688,35,39,6,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,3,
3689,35,40,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,2,
3690,35,41,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3691,35,42,3,1,alif_lam_qamariyyah|lam_jalalah_tarqiq,1,
3692,35,43,9,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,2,
3693,35,44,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
3694,35,45,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
6220,36,1,0,0,,0,
3695,36,2,2,0,alif_lam_qamariyyah,0,
3696,36,3,1,0,alif_lam_qamariyyah,0,
3697,36,4,0,0,,0,
3698,36,5,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3699,36,6,0,0,,0,
3700,36,7,1,0,alif_lam_qamariyyah,0,
3701,36,8,2,1,alif_lam_qamariyyah,1,
3702,36,9,0,0,,0,
3703,36,10,0,0,,0,
3704,36,11,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3705,36,12,1,0,alif_lam_qamariyyah,0,
3706,36,13,2,0,alif_lam_qamariyyah,0,
3707,36,14,2,2,alif_lam_qamariyyah,2,
3708,36,15,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3709,36,16,1,1,alif_lam_qamariyyah,1,
3710,36,17,3,1,alif_lam_qamariyyah,1,
3711,36,18,1,1,alif_lam_qamariyyah,1,
3712,36,19,0,0,,0,
3713,36,20,2,0,alif_lam_qamariyyah,0,
3714,36,21,0,0,,0,
3715,36,22,2,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3716,36,23,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3717,36,24,0,0,,0,
3718,36,25,0,0,,0,
3719,36,26,1,0,alif_lam_qamariyyah,0,
3720,36,27,1,0,alif_lam_qamariyyah,0,
3721,36,28,1,0,alif_lam_shamsiyyah,0,
3722,36,29,1,1,alif_lam_qamariyyah,1,
3723,36,30,2,1,alif_lam_qamariyyah,1,
3724,36,31,3,2,alif_lam_qamariyyah,2,
3725,36,32,0,0,,0,
3726,36,33,2,0,alif_lam_qamariyyah,0,
3727,36,34,1,0,alif_lam_qamariyyah,0,
3728,36,35,0,0,,0,
3729,36,36,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3730,36,37,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3731,36,38,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3732,36,39,3,0,alif_lam_qamariyyah,0,
3733,36,40,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3734,36,41,2,0,alif_lam_qamariyyah,0,
3735,36,42,0,0,,0,
3736,36,43,0,0,,0,
3737,36,44,2,2,alif_lam_qamariyyah,2,
3738,36,45,0,0,,0,
3739,36,46,1,1,alif_lam_qamariyyah,1,
3740,36,47,5,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
3741,36,48,1,0,alif_lam_qamariyyah,0,
3742,36,49,1,1,alif_lam_qamariyyah,1,
3743,36,50,1,1,alif_lam_qamariyyah,1,
3744,36,51,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3745,36,52,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3746,36,53,1,1,alif_lam_qamariyyah,1,
3747,36,54,2,1,alif_lam_qamariyyah,1,
3748,36,55,2,0,alif_lam_qamariyyah,0,
3749,36,56,1,0,alif_lam_qamariyyah,0,
3750,36,57,0,0,,0,
3751,36,58,0,0,,0,
3752,36,59,2,0,alif_lam_qamariyyah,0,
3753,36,60,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3754,36,61,0,0,,0,
3755,36,62,0,0,,0,
3756,36,63,1,1,alif_lam_shamsiyyah,1,
3757,36,64,1,0,alif_lam_qamariyyah,0,
3758,36,65,1,0,alif_lam_qamariyyah,0,
3759,36,66,1,0,alif_lam_shamsiyyah,0,
3760,36,67,0,0,,0,
3761,36,68,1,0,alif_lam_qamariyyah,0,
3762,36,69,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3763,36,70,2,0,alif_lam_qamariyyah,0,
3764,36,71,0,0,,0,
3765,36,72,0,0,,0,
3766,36,73,0,0,,0,
3767,36,74,2,1,alif_lam_qamariyyah|lam_jalalah_tarqiq,1,
3768,36,75,0,0,,0,
3769,36,76,0,0,,0,
3770,36,77,1,0,alif_lam_qamariyyah,0,
3771,36,78,1,0,alif_lam_qamariyyah,0,
3772,36,79,1,1,alif_lam_shamsiyyah,1,
3773,36,80,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3774,36,81,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3775,36,82,0,0,,0,
3776,36,83,2,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
3777,37,1,1,0,alif_lam_shamsiyyah,0,
3778,37,2,1,0,alif_lam_shamsiyyah,0,
3779,37,3,1,0,alif_lam_shamsiyyah,0,
3780,37,4,1,1,alif_lam_qamariyyah,1,
3781,37,5,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3782,37,6,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3783,37,7,0,0,,0,
3784,37,8,3,1,alif_lam_qamariyyah,1,
3785,37,9,0,0,,0,
3786,37,10,2,1,alif_lam_qamariyyah,1,
3787,37,11,0,0,,0,
3788,37,12,0,0,,0,
3789,37,13,0,0,,0,
3790,37,14,0,0,,0,
3791,37,15,1,1,alif_lam_qamariyyah,1,
3792,37,16,0,0,,0,
3793,37,17,1,0,alif_lam_qamariyyah,0,
3794,37,18,0,0,,0,
3795,37,19,0,0,,0,
3796,37,20,1,0,alif_lam_shamsiyyah,0,
3797,37,21,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3798,37,22,1,1,alif_lam_shamsiyyah,1,
3799,37,23,3,1,alif_lam_qamariyyah|lam_jalalah_tarqiq,1,
3800,37,24,0,0,,0,
3801,37,25,0,0,,0,
3802,37,26,1,0,alif_lam_qamariyyah,0,
3803,37,27,0,0,,0,
3804,37,28,1,0,alif_lam_qamariyyah,0,
3805,37,29,0,0,,0,
3806,37,30,0,0,,0,
3807,37,31,0,0,,0,
3808,37,32,0,0,,0,
3809,37,33,1,0,alif_lam_qamariyyah,0,
3810,37,34,1,0,alif_lam_qamariyyah,0,
3811,37,35,3,2,alif_lam_qamariyyah|lam_jalalah_tafkhim,2,
3812,37,36,1,1,alif_lam_qamariyyah,1,
3813,37,37,2,0,alif_lam_qamariyyah,0,
3814,37,38,2,0,alif_lam_qamariyyah,0,
3815,37,39,1,1,alif_lam_qamariyyah,1,
3816,37,40,3,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
3817,37,41,0,0,,0,
3818,37,42,0,0,,0,
3819,37,43,1,0,alif_lam_shamsiyyah,0,
3820,37,44,0,0,,0,
3821,37,45,0,0,,0,
3822,37,46,1,0,alif_lam_shamsiyyah,0,
3823,37,47,0,0,,0,
3824,37,48,1,0,alif_lam_shamsiyyah,0,
3825,37,49,0,0,,0,
3826,37,50,0,0,,0,
3827,37,51,0,0,,0,
3828,37,52,1,0,alif_lam_qamariyyah,0,
3829,37,53,0,0,,0,
3830,37,54,0,0,,0,
3831,37,55,1,0,alif_lam_qamariyyah,0,
3832,37,56,1,0,lam_jalalah_tafkhim,0,
3833,37,57,1,0,alif_lam_qamariyyah,0,
3834,37,58,0,0,,0,
3835,37,59,2,1,alif_lam_qamariyyah,1,
3836,37,60,2,0,alif_lam_qamariyyah,0,
3837,37,61,1,0,alif_lam_qamariyyah,0,
3838,37,62,1,0,alif_lam_shamsiyyah,0,
3839,37,63,1,0,alif_lam_shamsiyyah,0,
3840,37,64,1,0,alif_lam_qamariyyah,0,
3841,37,65,1,0,alif_lam_shamsiyyah,0,
3842,37,66,1,0,alif_lam_qamariyyah,0,
3843,37,67,0,0,,0,
3844,37,68,1,0,alif_lam_qamariyyah,0,
3845,37,69,1,0,alif_lam_qamariyyah,0,
3846,37,70,0,0,,0,
3847,37,71,1,0,alif_lam_qamariyyah,0,
3848,37,72,0,0,,0,
3849,37,73,1,0,alif_lam_qamariyyah,0,
3850,37,74,3,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
3851,37,75,1,0,alif_lam_qamariyyah,0,
3852,37,76,2,0,alif_lam_qamariyyah,0,
3853,37,77,1,0,alif_lam_qamariyyah,0,
3854,37,78,1,0,alif_lam_qamariyyah,0,
3855,37,79,1,0,alif_lam_qamariyyah,0,
3856,37,80,1,0,alif_lam_qamariyyah,0,
3857,37,81,1,0,alif_lam_qamariyyah,0,
3858,37,82,1,0,alif_lam_qamariyyah,0,
3859,37,83,0,0,,0,
3860,37,84,0,0,,0,
3861,37,85,0,0,,0,
3862,37,86,2,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
3863,37,87,1,0,alif_lam_qamariyyah,0,
3864,37,88,1,0,alif_lam_shamsiyyah,0,
3865,37,89,0,0,,0,
3866,37,90,0,0,,0,
3867,37,91,3,3,alif_lam_qamariyyah,3,
3868,37,92,0,0,,0,
3869,37,93,1,0,alif_lam_qamariyyah,0,
3870,37,94,1,1,alif_lam_qamariyyah,1,
3871,37,95,0,0,,0,
3872,37,96,1,0,lam_jalalah_tafkhim,0,
3873,37,97,2,0,alif_lam_qamariyyah,0,
3874,37,98,1,0,alif_lam_qamariyyah,0,
3875,37,99,1,1,alif_lam_qamariyyah,1,
3876,37,100,1,0,alif_lam_shamsiyyah,0,
3877,37,101,0,0,,0,
3878,37,102,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
3879,37,103,1,0,alif_lam_qamariyyah,0,
3880,37,104,0,0,,0,
3881,37,105,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3882,37,106,2,0,alif_lam_qamariyyah,0,
3883,37,107,0,0,,0,
3884,37,108,1,0,alif_lam_qamariyyah,0,
3885,37,109,0,0,,0,
3886,37,110,1,0,alif_lam_qamariyyah,0,
3887,37,111,1,0,alif_lam_qamariyyah,0,
3888,37,112,1,0,alif_lam_shamsiyyah,0,
3889,37,113,0,0,,0,
3890,37,114,0,0,,0,
3891,37,115,2,0,alif_lam_qamariyyah,0,
3892,37,116,1,0,alif_lam_qamariyyah,0,
3893,37,117,2,0,alif_lam_qamariyyah,0,
3894,37,118,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
3895,37,119,1,0,alif_lam_qamariyyah,0,
3896,37,120,0,0,,0,
3897,37,121,1,0,alif_lam_qamariyyah,0,
3898,37,122,1,0,alif_lam_qamariyyah,0,
3899,37,123,2,0,alif_lam_qamariyyah,0,
3900,37,124,1,1,alif_lam_qamariyyah,1,
3901,37,125,1,0,alif_lam_qamariyyah,0,
3902,37,126,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
3903,37,127,0,0,,0,
3904,37,128,3,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
3905,37,129,1,0,alif_lam_qamariyyah,0,
3906,37,130,0,0,,0,
3907,37,131,1,0,alif_lam_qamariyyah,0,
3908,37,132,1,0,alif_lam_qamariyyah,0,
3909,37,133,1,0,alif_lam_qamariyyah,0,
3910,37,134,0,0,,0,
3911,37,135,2,1,alif_lam_qamariyyah,1,
3912,37,136,1,0,alif_lam_qamariyyah,0,
3913,37,137,0,0,,0,
3914,37,138,1,1,alif_lam_qamariyyah,1,
3915,37,139,1,0,alif_lam_qamariyyah,0,
3916,37,140,3,1,alif_lam_qamariyyah,1,
3917,37,141,1,0,alif_lam_qamariyyah,0,
3918,37,142,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3919,37,143,1,0,alif_lam_qamariyyah,0,
3920,37,144,1,1,alif_lam_qamariyyah,1,
3921,37,145,1,0,alif_lam_qamariyyah,0,
3922,37,146,0,0,,0,
3923,37,147,2,1,alif_lam_qamariyyah,1,
3924,37,148,1,1,alif_lam_qamariyyah,1,
3925,37,149,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
3926,37,150,1,0,alif_lam_qamariyyah,0,
3927,37,151,1,1,alif_lam_qamariyyah,1,
